"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_imi","first_path_2","first_path2_imi","first_path_3","first_path3_imi","first_path_4","first_path4_imi","first_quarter_code","first_isolate_1","first_path_1_maldi_final_id","first_fix_1","first_isolate_2","first_path_2_maldi_final_id","first_fix_2","first_isolate_3","first_path_3_maldi_final_id","first_fix_3","first_isolate_4","first_path_4_maldi_final_id","first_fix_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed.inf_series","first_dup_not_collected","first_imi_series","first_hygiene_scorer_1","first_hygiene_1","first_hygiene_scorer_2","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_imi","second_path_2","second_path2_imi","second_path_3","second_path3_imi","second_path_4","second_path4_imi","second_quarter_code","second_isolate_1","second_path_1_maldi_final_id","second_fix_1","second_isolate_2","second_path_2_maldi_final_id","second_fix_2","second_isolate_3","second_path_3_maldi_final_id","second_fix_3","second_isolate_4","second_path_4_maldi_final_id","second_fix_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed.inf_series","second_dup_not_collected","second_imi_series","second_hygiene_scorer_1","second_hygiene_1","second_hygiene_scorer_2","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_imi","third_path_2","third_path2_imi","third_path_3","third_path3_imi","third_path_4","third_path4_imi","third_quarter_code","third_isolate_1","third_path_1_maldi_final_id","third_fix_1","third_isolate_2","third_path_2_maldi_final_id","third_fix_2","third_isolate_3","third_path_3_maldi_final_id","third_fix_3","third_isolate_4","third_path_4_maldi_final_id","third_fix_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed.inf_series","third_dup_not_collected","third_imi_series","third_hygiene_scorer_1","third_hygiene_1","third_hygiene_scorer_2","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_imi","fourth_path_2","fourth_path2_imi","fourth_path_3","fourth_path3_imi","fourth_path_4","fourth_path4_imi","fourth_quarter_code","fourth_isolate_1","fourth_path_1_maldi_final_id","fourth_fix_1","fourth_isolate_2","fourth_path_2_maldi_final_id","fourth_fix_2","fourth_isolate_3","fourth_path_3_maldi_final_id","fourth_fix_3","fourth_isolate_4","fourth_path_4_maldi_final_id","fourth_fix_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed.inf_series","fourth_dup_not_collected","fourth_imi_series","fourth_hygiene_scorer_1","fourth_hygiene_1","fourth_hygiene_scorer_2","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"57","743_BJ","LF","12.17.2019","first","BJ",33,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"2000","","","743_BJ_LF","1.29.2020","second","BJ",34,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",3,NA,NA,NA,"15000","yes","","743_BJ_LF","2.26.2020","third","BJ",33,"","","","","","","","",23,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",4,NA,NA,NA,"7000","","","743_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"743_BJ_LF_fourth"
"58","743_BJ","LH","12.17.2019","first","BJ",33,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"5000","","","743_BJ_LH","1.29.2020","second","BJ",34,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",3,NA,NA,NA,"11000","","","743_BJ_LH","2.26.2020","third","BJ",33,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",4,NA,NA,NA,"3000","","","743_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"743_BJ_LH_fourth"
"59","743_BJ","RF","12.17.2019","first","BJ",33,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"3000","","","743_BJ_RF","1.29.2020","second","BJ",34,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",3,NA,NA,NA,"9000","","","743_BJ_RF","2.26.2020","third","BJ",33,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",4,NA,NA,NA,"7000","","","743_BJ_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"743_BJ_RF_fourth"
"60","743_BJ","RH","12.17.2019","first","BJ",33,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"5000","","","743_BJ_RH","1.29.2020","second","BJ",34,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",3,NA,NA,NA,"14000","yes","","743_BJ_RH","2.26.2020","third","BJ",33,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",4,NA,NA,NA,"3000","","","743_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"743_BJ_RH_fourth"
"61","744_BJ","RH","12.17.2019","first","BJ",23,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"12000","","","744_BJ_RH","1.29.2020","second","BJ",21,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"29000","","","744_BJ_RH","2.26.2020","third","BJ",24,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",3,NA,NA,NA,"16000","","","744_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"744_BJ_RH_fourth"
"62","753_BJ","LF","12.17.2019","first","BJ",17,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,"9000","","","753_BJ_LF","1.29.2020","second","BJ",17,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"5000","","","753_BJ_LF","2.26.2020","third","BJ",18,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"18000","","","753_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"753_BJ_LF_fourth"
"63","761_BJ","LF","12.17.2019","first","BJ",30,"cns","other17","","","","","","",17,"bj019","corynebacterium species","yes","","","","","",NA,"","",NA,"","","","","no","","no","j",3,"c",3,NA,NA,NA,"8000","","","761_BJ_LF","1.29.2020","second","BJ",27,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"7000","","","761_BJ_LF","2.26.2020","third","BJ",26,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"2000","","","761_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761_BJ_LF_fourth"
"64","761_BJ","RH","12.17.2019","first","BJ",30,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"2000","","","761_BJ_RH","1.29.2020","second","BJ",27,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"4000","","","761_BJ_RH","2.26.2020","third","BJ",26,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"4000","","","761_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761_BJ_RH_fourth"
"65","763_BJ","LF","12.17.2019","first","BJ",20,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"3000","","","763_BJ_LF","1.29.2020","second","BJ",22,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"9000","","","763_BJ_LF","2.26.2020","third","BJ",20,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",3,NA,NA,NA,"24000","","","763_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763_BJ_LF_fourth"
"66","763_BJ","LH","12.17.2019","first","BJ",20,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"0","","","763_BJ_LH","1.29.2020","second","BJ",22,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"9000","yes","","763_BJ_LH","2.26.2020","third","BJ",20,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",3,NA,NA,NA,"210000","","","763_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763_BJ_LH_fourth"
"67","763_BJ","RH","12.17.2019","first","BJ",20,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"3000","","","763_BJ_RH","1.29.2020","second","BJ",22,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"8000","","","763_BJ_RH","2.26.2020","third","BJ",20,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",3,NA,NA,NA,"13000","","","763_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763_BJ_RH_fourth"
"68","86_Choiniere","RH","12.11.2019","first","Choiniere",5,"strep","yes27","corynebac","yes27","","","","",27,"cf010","","","cf011","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",2,NA,NA,NA,"482000","","","86_Choiniere_RH","1.21.2020","second","Choiniere",10,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"150000","yes","","86_Choiniere_RH","2.17.2020","third","Choiniere",19,"strep","yes27","corynebac","yes27","","","","",27,"cf165","","","cf166","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,NA,NA,NA,NA,NA,"120000","","","86_Choiniere_RH","3.16.2020","fourth","Choiniere",1,"strep","yes27","corynebac","yes27","","","","",27,"cf186","","","cf187","","","","",NA,"","",NA,"","","","","","","yes","j",2,"c",2,NA,NA,NA,"560000","","","86_Choiniere_RH_fourth"
"69","89_Choiniere","LH","12.11.2019","first","Choiniere",22,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"6000","","","89_Choiniere_LH","1.21.2020","second","Choiniere",25,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"44000","","","89_Choiniere_LH","2.17.2020","third","Choiniere",28,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"47000","yes","","89_Choiniere_LH","3.16.2020","fourth","Choiniere",24,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"43000","yes","","89_Choiniere_LH_fourth"
"70","89_Choiniere","RH","12.11.2019","first","Choiniere",22,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"5000","","","89_Choiniere_RH","1.21.2020","second","Choiniere",25,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"21000","","","89_Choiniere_RH","2.17.2020","third","Choiniere",28,"","","","","","","","",13,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"26000","","","89_Choiniere_RH","3.16.2020","fourth","Choiniere",24,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"130000","","","89_Choiniere_RH_fourth"
"71","9_Choiniere","RF","12.11.2019","first","Choiniere",16,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"36000","","","9_Choiniere_RF","1.21.2020","second","Choiniere",3,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"29000","","","9_Choiniere_RF","2.17.2020","third","Choiniere",9,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"39000","","","9_Choiniere_RF","3.16.2020","fourth","Choiniere",29,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"37000","","","9_Choiniere_RF_fourth"
"72","abigail_vonTrapp","RF","1.6.2020","first","vonTrapp",19,"","","","","","","","",19,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"13000","","","abigail_vonTrapp_RF","2.12.2020","second","vonTrapp",15,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"38000","","","abigail_vonTrapp_RF","3.10.2020","third","vonTrapp",15,"","","","","","","","",23,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"94000","","","abigail_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abigail_vonTrapp_RF_fourth"
"73","alaska_StonyPond","LH","12.12.2019","first","StonyPond",15,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,NA,NA,NA,NA,NA,"7000","","","alaska_StonyPond_LH","1.10.2020","second","StonyPond",16,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"29000","","","alaska_StonyPond_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alaska_StonyPond_LH_fourth"
"74","alexis_StonyPond","LH","12.12.2019","first","StonyPond",34,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,NA,NA,NA,NA,NA,"330000","","","alexis_StonyPond_LH","1.10.2020","second","StonyPond",31,"cns","other8","corynebac","other8","gramneg.noncoli","other8","","",8,"sp069","","","sp068","","","sp067","",NA,"","",NA,"","","","","","","no","j",3,NA,NA,NA,NA,NA,"800000","","","alexis_StonyPond_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alexis_StonyPond_LH_fourth"
"75","alma_vonTrapp","LF","1.6.2020","first","vonTrapp",6,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"0","","","alma_vonTrapp_LF","2.12.2020","second","vonTrapp",7,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"2000","","","alma_vonTrapp_LF","3.10.2020","third","vonTrapp",11,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"3000","","","alma_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alma_vonTrapp_LF_fourth"
"76","alma_vonTrapp","RH","1.6.2020","first","vonTrapp",6,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"2000","","","alma_vonTrapp_RH","2.12.2020","second","vonTrapp",7,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"0","","","alma_vonTrapp_RH","3.10.2020","third","vonTrapp",11,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"2000","","","alma_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alma_vonTrapp_RH_fourth"
"77","annabelle27_Paddlebridge","LH","1.17.2020","first","Paddlebridge",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"4000","","","annabelle27_Paddlebridge_LH","2.21.2020","second","Paddlebridge",5,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"5000","","","annabelle27_Paddlebridge_LH","3.20.2020","third","Paddlebridge",8,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"6000","","","annabelle27_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"annabelle27_Paddlebridge_LH_fourth"
"78","avocado_Butterworks","LF","1.2.2020","first","Butterworks",22,"cns","yes2","","","","","","",2,"bw038","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"61000","","","avocado_Butterworks_LF","2.4.2020","second","Butterworks",21,"","","","","","","","",13,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"200000","","","avocado_Butterworks_LF","3.3.2020","third","Butterworks",21,"cns","yes2","","","","","","",2,"bw141","staphylococcus warneri","","","","","","",NA,"","",NA,"","","","","no","","yes ","n",3,"c",3,NA,NA,NA,"58000","","","avocado_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avocado_Butterworks_LF_fourth"
"79","bon_Butterworks","LF","1.2.2020","first","Butterworks",29,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"10000","","","bon_Butterworks_LF","2.4.2020","second","Butterworks",31,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",1,NA,NA,NA,"10000","","","bon_Butterworks_LF","3.3.2020","third","Butterworks",32,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","n",3,"c",1,NA,NA,NA,"4000","","","bon_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bon_Butterworks_LF_fourth"
"80","cb3_BJ","RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.29.2020","second","BJ",30,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,"13000","yes","","cb3_BJ_RH","2.26.2020","third","BJ",31,"cns","yes2","","","","","","",2,"bj077","no id","","","","","","",NA,"","",NA,"","","","","no","","yes","m",3,"c",2,NA,NA,NA,"15000","","","cb3_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb3_BJ_RH_fourth"
"81","charlie_StonyPond","LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.10.2020","second","StonyPond",15,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","yes","","","","j",2,NA,NA,NA,NA,NA,"53000","","","charlie_StonyPond_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"charlie_StonyPond_LH_fourth"
"82","charlie_StonyPond","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.10.2020","second","StonyPond",15,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","yes","","","","j",2,NA,NA,NA,NA,NA,"37000","yes","","charlie_StonyPond_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"charlie_StonyPond_RF_fourth"
"83","denise_Swallowdale","RF","12.13.2019","first","Swallowdale",6,"cns","yes2","","","","","","",2,"sw008","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,"139000","","","denise_Swallowdale_RF","1.22.2020","second","Swallowdale",21,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"35000","","","denise_Swallowdale_RF","2.28.2020","third","Swallowdale",22,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"28000","","","denise_Swallowdale_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"denise_Swallowdale_RF_fourth"
"84","diane_Swallowdale","LF","12.13.2019","first","Swallowdale",9,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"13000","","","diane_Swallowdale_LF","1.22.2020","second","Swallowdale",2,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"25000","","","diane_Swallowdale_LF","2.28.2020","third","Swallowdale",2,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"60000","","","diane_Swallowdale_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diane_Swallowdale_LF_fourth"
