,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_uniqueID
51,cb5_BJ,LH,12.17.2019,first,BJ,5,cns,yes1,,,,,,,1,bj004,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,62000,,,cb5_BJ_LH,1.29.2020,second,BJ,6,cns,yes2,,,,,,,2,bj030,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,74000,,,cb5_BJ_LH,2.26.2020,third,BJ,5,cns,yes2,,,,,,,2,bj054,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,59000,,,cb5_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cb5_BJ_LH_fourth
52,chaloopa_Lynd,LF,12.19.2019,first,Lynd,9,cns,yes2,,,,,,,2,lf009,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,130000,,,chaloopa_Lynd_LF,1.30.2020,second,Lynd,16,cns,yes2,,,,,,,2,lf066,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,220000,,,chaloopa_Lynd_LF,3.5.2020,third,Lynd,3,cns,yes2,,,,,,,2,lf093,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,130000,,,chaloopa_Lynd_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chaloopa_Lynd_LF_fourth
53,chaloopa_Lynd,LH,12.19.2019,first,Lynd,9,cns,yes2,,,,,,,2,lf008,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,231000,,,chaloopa_Lynd_LH,1.30.2020,second,Lynd,16,cns,yes2,,,,,,,2,lf065,staphylococcus haemolyticus,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,240000,,,chaloopa_Lynd_LH,3.5.2020,third,Lynd,3,cns,yes2,,,,,,,2,lf092,staphylococcus haemolyticus,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,220000,,,chaloopa_Lynd_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chaloopa_Lynd_LH_fourth
54,chaloopa_Lynd,RH,12.19.2019,first,Lynd,9,cns,yes2,,,,,,,2,lf010,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,169000,,,chaloopa_Lynd_RH,1.30.2020,second,Lynd,16,cns,yes2,,,,,,,2,lf067,no id,yes_nochange,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,100000,,,chaloopa_Lynd_RH,3.5.2020,third,Lynd,3,cns,yes2,,,,,,,2,lf094,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,320000,,,chaloopa_Lynd_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chaloopa_Lynd_RH_fourth
55,chipotle_Butterworks,LF,1.2.2020,first,Butterworks,31,cns,yes2,,,,,,,2,bw060,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,160000,,,chipotle_Butterworks_LF,2.4.2020,second,Butterworks,34,cns,yes2,,,,,,,2,bw111,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,1,NA,NA,NA,390000,,,chipotle_Butterworks_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chipotle_Butterworks_LF_fourth
56,chipotle_Butterworks,LH,1.2.2020,first,Butterworks,31,cns,yes2,,,,,,,2,bw059,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,280000,,,chipotle_Butterworks_LH,2.4.2020,second,Butterworks,34,cns,yes2,,,,,,,2,bw110,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,1,NA,NA,NA,490000,,,chipotle_Butterworks_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chipotle_Butterworks_LH_fourth
57,chipotle_Butterworks,RF,1.2.2020,first,Butterworks,31,cns,yes2,,,,,,,2,bw061,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,120000,,,chipotle_Butterworks_RF,2.4.2020,second,Butterworks,34,cns,yes2,,,,,,,2,bw113,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,1,NA,NA,NA,140000,,,chipotle_Butterworks_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chipotle_Butterworks_RF_fourth
58,clara_vonTrapp,RH,1.6.2020,first,vonTrapp,9,cns,yes2,,,,,,,2,vt009,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,1,NA,NA,NA,290000,,,clara_vonTrapp_RH,2.12.2020,second,vonTrapp,13,cns,yes2,,,,,,,2,vt044,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,160000,,,clara_vonTrapp_RH,3.10.2020,third,vonTrapp,13,cns,yes2,,,,,,,2,vt078,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,420000,,,clara_vonTrapp_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clara_vonTrapp_RH_fourth
59,denise_Swallowdale,LF,12.13.2019,first,Swallowdale,6,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,23000,,,denise_Swallowdale_LF,1.22.2020,second,Swallowdale,21,cns,yes2,,,,,,,2,sw077,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,250000,,,denise_Swallowdale_LF,2.28.2020,third,Swallowdale,22,cns,yes2,,,,,,,2,sw119,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,150000,,,denise_Swallowdale_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,denise_Swallowdale_LF_fourth
60,denise_Swallowdale,RH,12.13.2019,first,Swallowdale,6,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,22000,,,denise_Swallowdale_RH,1.22.2020,second,Swallowdale,21,cns,yes2,,,,,,,2,sw078,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,130000,,,denise_Swallowdale_RH,2.28.2020,third,Swallowdale,22,cns,yes2,,,,,,,2,sw120,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,87000,,,denise_Swallowdale_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,denise_Swallowdale_RH_fourth
61,denver_Swallowdale,LF,12.13.2019,first,Swallowdale,12,cns,yes27,strep,yes27,,,,,27,sw019,,,sw020,,,,,,,NA,NA,,,,,yes,,yes,NA,NA,NA,NA,NA,NA,NA,153000,,,denver_Swallowdale_LF,1.22.2020,second,Swallowdale,29,cns,yes27,strep,yes27,,,,,27,sw082,staphylococcus chromogenes,,sw083,streptococcus uberis,,,,,,NA,NA,,,,,yes,,yes,j,1,NA,NA,NA,NA,NA,160000,,,denver_Swallowdale_LF,2.28.2020,third,Swallowdale,29,strep,yes27,cns,yes27,,,,,27,sw123,streptococcus uberis,,sw124,staphylococcus chromogenes,,,,,,NA,NA,,,,,yes,,yes,NA,NA,NA,NA,NA,NA,NA,380000,,,denver_Swallowdale_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,denver_Swallowdale_LF_fourth
62,denver_Swallowdale,RH,12.13.2019,first,Swallowdale,12,cns,yes2,,,,,,,2,sw021,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,103000,,,denver_Swallowdale_RH,1.22.2020,second,Swallowdale,29,cns,yes2,,,,,,,2,sw084,staphylococcus xylosus,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,68000,,,denver_Swallowdale_RH,2.28.2020,third,Swallowdale,29,cns,yes2,,,,,,,2,sw125,staphylococcus xylosus,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,92000,,,denver_Swallowdale_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,denver_Swallowdale_RH_fourth
63,dorian_Swallowdale,LH,12.13.2019,first,Swallowdale,13,cns,other12,,,,,,,12,sw022,,,,,,,,,,NA,NA,,,,,,,no,NA,NA,NA,NA,NA,NA,NA,26000,,,dorian_Swallowdale_LH,1.22.2020,second,Swallowdale,19,cns,yes2,,,,,,,2,sw075,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,74000,,,dorian_Swallowdale_LH,2.28.2020,third,Swallowdale,6,cns,yes2,,,,,,,2,sw097,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,100000,,,dorian_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dorian_Swallowdale_LH_fourth
64,doris_StonyPond,LF,12.12.2019,first,StonyPond,19,cns,yes2,,,,,,,2,sp022,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,NA,NA,NA,NA,NA,259000,,,doris_StonyPond_LF,1.10.2020,second,StonyPond,21,cns,yes2,,,,,,,2,sp058,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,640000,,,doris_StonyPond_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doris_StonyPond_LF_fourth
65,echo_StonyPond,LH,12.12.2019,first,StonyPond,5,cns,yes2,,,,,,,2,sp008,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,118000,,,echo_StonyPond_LH,1.10.2020,second,StonyPond,14,cns,yes2,,,,,,,2,sp045,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,260000,,,echo_StonyPond_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,echo_StonyPond_LH_fourth
66,echo_StonyPond,RH,12.12.2019,first,StonyPond,5,cns,yes2,,,,,,,2,sp009,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,102000,,,echo_StonyPond_RH,1.10.2020,second,StonyPond,14,cns,yes2,,,,,,,2,sp046,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,370000,,,echo_StonyPond_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,echo_StonyPond_RH_fourth
67,esme_vonTrapp,LF,1.6.2020,first,vonTrapp,11,cns,yes2,,,,,,,2,vt012,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,82000,,,esme_vonTrapp_LF,2.12.2020,second,vonTrapp,8,cns,yes2,,,,,,,2,vt043,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,50000,,,esme_vonTrapp_LF,3.10.2020,third,vonTrapp,12,cns,yes2,,,,,,,2,vt077,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,83000,,,esme_vonTrapp_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,esme_vonTrapp_LF_fourth
68,esme_vonTrapp,LH,1.6.2020,first,vonTrapp,11,cns,yes2,,,,,,,2,vt011,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,120000,,,esme_vonTrapp_LH,2.12.2020,second,vonTrapp,8,cns,yes2,,,,,,,2,vt042,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,84000,,,esme_vonTrapp_LH,3.10.2020,third,vonTrapp,12,cns,yes2,,,,,,,2,vt076,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,99000,,,esme_vonTrapp_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,esme_vonTrapp_LH_fourth
69,faith_Lynd,LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30.2020,second,Lynd,8,cns,yes2,,,,,,,2,lf055,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,200000,,,faith_Lynd_LH,3.5.2020,third,Lynd,6,cns,yes2,,,,,,,2,lf098,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,350000,,,faith_Lynd_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faith_Lynd_LH_fourth
70,farrah363_Paddlebridge,LF,1.17.2020,first,Paddlebridge,32,cns,yes2,,,,,,,2,pb026,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,73000,,,farrah363_Paddlebridge_LF,2.21.2020,second,Paddlebridge,35,cns,yes2,,,,,,,2,pb060,,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,47000,,,farrah363_Paddlebridge_LF,3.20.2020,third,Paddlebridge,34,cns,yes2,,,,,,,2,pb100,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,540000,,,farrah363_Paddlebridge_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,farrah363_Paddlebridge_LF_fourth
71,farrah363_Paddlebridge,RF,1.17.2020,first,Paddlebridge,32,cns,yes2,,,,,,,2,pb027,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,220000,,,farrah363_Paddlebridge_RF,2.21.2020,second,Paddlebridge,35,cns,yes2,,,,,,,2,pb061,,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,120000,,,farrah363_Paddlebridge_RF,3.20.2020,third,Paddlebridge,34,cns,yes2,,,,,,,2,pb101,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,7000,,,farrah363_Paddlebridge_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,farrah363_Paddlebridge_RF_fourth
72,farrent31_Paddlebridge,LH,1.17.2020,first,Paddlebridge,19,cns,yes2,,,,,,,2,pb013,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,70000,,,farrent31_Paddlebridge_LH,2.21.2020,second,Paddlebridge,9,cns,yes2,,,,,,,2,pb030,,,,,,,,,,NA,NA,,,,,no,,yes,m,3,c,3,NA,NA,NA,46000,,,farrent31_Paddlebridge_LH,3.20.2020,third,Paddlebridge,15,cns,yes2,,,,,,,2,pb071,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,85000,,,farrent31_Paddlebridge_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,farrent31_Paddlebridge_LH_fourth
73,farrent31_Paddlebridge,RH,1.17.2020,first,Paddlebridge,19,cns,yes2,,,,,,,2,pb014,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,36000,,,farrent31_Paddlebridge_RH,2.21.2020,second,Paddlebridge,9,cns,yes2,,,,,,,2,pb031,,,,,,,,,,NA,NA,,,,,no,,yes,m,3,c,3,NA,NA,NA,50000,,,farrent31_Paddlebridge_RH,3.20.2020,third,Paddlebridge,15,cns,yes2,,,,,,,2,pb072,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,28000,,,farrent31_Paddlebridge_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,farrent31_Paddlebridge_RH_fourth
74,fitzi13_Paddlebridge,RF,1.17.2020,first,Paddlebridge,12,cns,yes2,,,,,,,2,pb005,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,56000,,,fitzi13_Paddlebridge_RF,2.21.2020,second,Paddlebridge,12,cns,yes2,,,,,,,2,pb033,,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,46000,,,fitzi13_Paddlebridge_RF,3.20.2020,third,Paddlebridge,16,cns,yes2,,,,,,,2,pb074,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,58000,,,fitzi13_Paddlebridge_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fitzi13_Paddlebridge_RF_fourth
75,flavia_vonTrapp,LF,1.6.2020,first,vonTrapp,20,cns,yes2,,,,,,,2,vt019,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,3,NA,NA,NA,86000,,,flavia_vonTrapp_LF,2.12.2020,second,vonTrapp,21,cns,yes2,,,,,,,2,vt051,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,3,NA,NA,NA,59000,,,flavia_vonTrapp_LF,3.10.2020,third,vonTrapp,19,cns,yes2,,,,,,,2,vt084,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,3,NA,NA,NA,140000,,,flavia_vonTrapp_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flavia_vonTrapp_LF_fourth
76,flavia_vonTrapp,RH,1.6.2020,first,vonTrapp,20,cns,yes2,,,,,,,2,vt020,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,3,NA,NA,NA,110000,,,flavia_vonTrapp_RH,2.12.2020,second,vonTrapp,21,cns,yes2,,,,,,,2,vt052,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,3,NA,NA,NA,67000,,,flavia_vonTrapp_RH,3.10.2020,third,vonTrapp,19,cns,yes2,,,,,,,2,vt085,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,3,NA,NA,NA,120000,,,flavia_vonTrapp_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flavia_vonTrapp_RH_fourth
