"","date","visit","farm","order","cow_id","quarter","path_1","path1_imi","path_2","path2_imi","path_3","path3_imi","path_4","path4_imi","quarter_code","isolate_1","path_1_maldi_final_id","fix_1","isolate_2","path_2_maldi_final_id","fix_2","isolate_3","path_3_maldi_final_id","fix_3","isolate_4","path_4_maldi_final_id","fix_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","imi_series","hygiene_scorer_1","hygiene_1","hygiene_scorer_2","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment"
"980","12.19.2019","first","Lynd",33,"willy","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"981","12.19.2019","first","Lynd",33,"willy","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,41000,"",""
"982","12.19.2019","first","Lynd",33,"willy","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,17000,"",""
"983","12.19.2019","first","Lynd",34,"zsazsa","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,3000,"",""
"984","12.19.2019","first","Lynd",34,"zsazsa","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"985","12.19.2019","first","Lynd",34,"zsazsa","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,34000,"",""
"986","12.19.2019","first","Lynd",36,"diamond","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,10000,"",""
"987","12.19.2019","first","Lynd",36,"diamond","LF","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,52000,"",""
"988","12.19.2019","first","Lynd",36,"diamond","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,44000,"",""
"989","12.19.2019","first","Lynd",37,"laugh","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,39000,"",""
"990","12.19.2019","first","Lynd",37,"laugh","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,573000,"",""
"991","1.30.2020","second","Lynd",1,"kodiak","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"992","1.30.2020","second","Lynd",1,"kodiak","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,34000,"",""
"993","1.30.2020","second","Lynd",2,"ambrosia","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2300000,"",""
"994","1.30.2020","second","Lynd",2,"ambrosia","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,49000,"",""
"995","1.30.2020","second","Lynd",2,"ambrosia","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"996","1.30.2020","second","Lynd",3,"lovage","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,21000,"",""
"997","1.30.2020","second","Lynd",3,"lovage","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,23000,"",""
"998","1.30.2020","second","Lynd",4,"luxurytax","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,110000,"",""
"999","1.30.2020","second","Lynd",4,"luxurytax","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,39000,"",""
"1000","1.30.2020","second","Lynd",4,"luxurytax","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,17000,"",""
"1001","1.30.2020","second","Lynd",5,"klondike","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"1002","1.30.2020","second","Lynd",5,"klondike","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,12000,"",""
"1003","1.30.2020","second","Lynd",6,"life","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1004","1.30.2020","second","Lynd",6,"life","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1005","1.30.2020","second","Lynd",7,"mustache","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,10000,"",""
"1006","1.30.2020","second","Lynd",7,"mustache","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,8000,"",""
"1007","1.30.2020","second","Lynd",7,"mustache","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1008","1.30.2020","second","Lynd",7,"mustache","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,11000,"",""
"1009","1.30.2020","second","Lynd",8,"faith","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,13000,"",""
"1010","1.30.2020","second","Lynd",8,"faith","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,130000,"",""
"1011","1.30.2020","second","Lynd",9,"ladyfinger","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,16000,"",""
"1012","1.30.2020","second","Lynd",9,"ladyfinger","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,12000,"",""
"1013","1.30.2020","second","Lynd",9,"ladyfinger","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,15000,"",""
"1014","1.30.2020","second","Lynd",10,"zsazsa","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2000,"",""
"1015","1.30.2020","second","Lynd",10,"zsazsa","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,37000,"",""
"1016","1.30.2020","second","Lynd",11,"leap","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1017","1.30.2020","second","Lynd",12,"amarillo","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,39000,"",""
"1018","1.30.2020","second","Lynd",13,"chartreuse","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,81000,"",""
"1019","1.30.2020","second","Lynd",13,"chartreuse","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1020","1.30.2020","second","Lynd",13,"chartreuse","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1021","1.30.2020","second","Lynd",13,"chartreuse","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,1800000,"",""
"1022","1.30.2020","second","Lynd",14,"kowabunga","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,41000,"",""
"1023","1.30.2020","second","Lynd",14,"kowabunga","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,3500000,"",""
"1024","1.30.2020","second","Lynd",15,"wmca","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,26000,"",""
"1025","1.30.2020","second","Lynd",15,"wmca","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,28000,"",""
"1026","1.30.2020","second","Lynd",15,"wmca","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,27000,"",""
"1027","1.30.2020","second","Lynd",15,"wmca","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,16000,"",""
"1028","1.30.2020","second","Lynd",17,"minigolf","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1029","1.30.2020","second","Lynd",17,"minigolf","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,76000,"",""
"1030","1.30.2020","second","Lynd",17,"minigolf","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,33000,"",""
"1031","1.30.2020","second","Lynd",17,"minigolf","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,58000,"",""
"1032","1.30.2020","second","Lynd",18,"krone","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,20000,"",""
"1033","1.30.2020","second","Lynd",19,"webster","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"1034","1.30.2020","second","Lynd",19,"webster","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,8000,"",""
"1035","1.30.2020","second","Lynd",19,"webster","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,7000,"",""
"1036","1.30.2020","second","Lynd",20,"willy","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,25000,"",""
"1037","1.30.2020","second","Lynd",20,"willy","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,140000,"",""
"1038","1.30.2020","second","Lynd",20,"willy","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,45000,"",""
"1039","1.30.2020","second","Lynd",21,"jitterbug","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,18000,"",""
"1040","1.30.2020","second","Lynd",21,"jitterbug","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1041","1.30.2020","second","Lynd",21,"jitterbug","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,28000,"",""
"1042","1.30.2020","second","Lynd",22,"zoe","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1043","1.30.2020","second","Lynd",22,"zoe","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2000,"",""
"1044","1.30.2020","second","Lynd",22,"zoe","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2000,"",""
"1045","1.30.2020","second","Lynd",23,"freddie","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,25000,"",""
"1046","1.30.2020","second","Lynd",23,"freddie","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,24000,"",""
"1047","1.30.2020","second","Lynd",24,"darla","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2900000,"",""
"1048","1.30.2020","second","Lynd",24,"darla","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,45000,"",""
"1049","1.30.2020","second","Lynd",24,"darla","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,21000,"",""
"1050","1.30.2020","second","Lynd",25,"chive","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,130000,"",""
"1051","1.30.2020","second","Lynd",25,"chive","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,35000,"",""
"1052","1.30.2020","second","Lynd",25,"chive","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,83000,"",""
"1053","1.30.2020","second","Lynd",25,"chive","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,130000,"",""
"1054","1.30.2020","second","Lynd",26,"lioness","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1055","1.30.2020","second","Lynd",26,"lioness","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2000,"",""
"1056","1.30.2020","second","Lynd",27,"atlantic","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"1057","1.30.2020","second","Lynd",27,"atlantic","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,33000,"",""
"1058","1.30.2020","second","Lynd",27,"atlantic","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1059","1.30.2020","second","Lynd",27,"atlantic","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1060","1.30.2020","second","Lynd",28,"lilac","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,12000,"",""
"1061","1.30.2020","second","Lynd",28,"lilac","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,15000,"",""
"1062","1.30.2020","second","Lynd",28,"lilac","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,7000,"",""
"1063","1.30.2020","second","Lynd",29,"madge","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,91000,"",""
"1064","1.30.2020","second","Lynd",29,"madge","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,11000,"",""
"1065","1.30.2020","second","Lynd",30,"licorice","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,10000,"",""
"1066","1.30.2020","second","Lynd",31,"cheese","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,2000,"",""
"1067","1.30.2020","second","Lynd",33,"martina","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,21000,"",""
"1068","1.30.2020","second","Lynd",33,"martina","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1069","1.30.2020","second","Lynd",34,"lop","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,12000,"",""
"1070","1.30.2020","second","Lynd",35,"khakibeige","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,18000,"",""
"1071","1.30.2020","second","Lynd",35,"khakibeige","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1072","1.30.2020","second","Lynd",36,"fresno","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1073","1.30.2020","second","Lynd",36,"fresno","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1074","1.30.2020","second","Lynd",36,"fresno","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1075","1.30.2020","second","Lynd",36,"fresno","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"1076","3.5.2020","third","Lynd",1,"jitterbug","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,26000,"",""
"1077","3.5.2020","third","Lynd",1,"jitterbug","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,28000,"",""
"1078","3.5.2020","third","Lynd",2,"wmca","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,28000,"",""
"1079","3.5.2020","third","Lynd",2,"wmca","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,43000,"",""
"1080","3.5.2020","third","Lynd",2,"wmca","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,34000,"",""
"1081","3.5.2020","third","Lynd",6,"faith","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,25000,"",""
"1082","3.5.2020","third","Lynd",6,"faith","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,3500000,"",""
"1083","3.5.2020","third","Lynd",7,"kodiak","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,130000,"",""
"1084","3.5.2020","third","Lynd",7,"kodiak","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,18000,"",""
"1085","3.5.2020","third","Lynd",8,"mustache","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,8000,"",""
"1086","3.5.2020","third","Lynd",8,"mustache","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,12000,"",""
"1087","3.5.2020","third","Lynd",8,"mustache","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,8000,"",""
"1088","3.5.2020","third","Lynd",8,"mustache","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,12000,"",""
"1089","3.5.2020","third","Lynd",9,"klondike","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,7000,"",""
"1090","3.5.2020","third","Lynd",9,"klondike","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1091","3.5.2020","third","Lynd",9,"klondike","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,18000,"",""
"1092","3.5.2020","third","Lynd",10,"ambrosia","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,16000,"",""
"1093","3.5.2020","third","Lynd",11,"zoe","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,13000,"",""
"1094","3.5.2020","third","Lynd",11,"zoe","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1095","3.5.2020","third","Lynd",11,"zoe","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"1096","3.5.2020","third","Lynd",11,"zoe","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1097","3.5.2020","third","Lynd",12,"zsazsa","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"1098","3.5.2020","third","Lynd",12,"zsazsa","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,14000,"",""
"1099","3.5.2020","third","Lynd",12,"zsazsa","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,47000,"",""
"1100","3.5.2020","third","Lynd",13,"amarillo","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,43000,"",""
"1101","3.5.2020","third","Lynd",13,"amarillo","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,28000,"",""
"1102","3.5.2020","third","Lynd",14,"licorice","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1103","3.5.2020","third","Lynd",15,"krone","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,910000,"",""
"1104","3.5.2020","third","Lynd",16,"martina","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,31000,"",""
"1105","3.5.2020","third","Lynd",17,"lilac","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,10000,"",""
"1106","3.5.2020","third","Lynd",17,"lilac","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1107","3.5.2020","third","Lynd",17,"lilac","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,8000,"",""
"1108","3.5.2020","third","Lynd",18,"freddie","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,47000,"",""
"1109","3.5.2020","third","Lynd",18,"freddie","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,39000,"",""
"1110","3.5.2020","third","Lynd",19,"webster","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,35000,"",""
"1111","3.5.2020","third","Lynd",19,"webster","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,14000,"",""
"1112","3.5.2020","third","Lynd",20,"leap","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1113","3.5.2020","third","Lynd",20,"leap","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,13000,"",""
"1114","3.5.2020","third","Lynd",20,"leap","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,32000,"",""
"1115","3.5.2020","third","Lynd",21,"cheese","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,7000,"",""
"1116","3.5.2020","third","Lynd",21,"cheese","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,9000,"",""
"1117","3.5.2020","third","Lynd",22,"lovage","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,20000,"",""
"1118","3.5.2020","third","Lynd",23,"life","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,4000,"",""
"1119","3.5.2020","third","Lynd",23,"life","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,5000,"",""
"1120","3.5.2020","third","Lynd",24,"chive","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,560000,"",""
"1121","3.5.2020","third","Lynd",25,"willy","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,41000,"",""
"1122","3.5.2020","third","Lynd",25,"willy","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,330000,"",""
"1123","3.5.2020","third","Lynd",25,"willy","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,69000,"",""
"1124","3.5.2020","third","Lynd",26,"ladyfinger","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,21000,"",""
"1125","3.5.2020","third","Lynd",26,"ladyfinger","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,10000,"",""
"1126","3.5.2020","third","Lynd",26,"ladyfinger","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,14000,"",""
"1127","3.5.2020","third","Lynd",27,"luxurytax","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,69000,"",""
