"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_IMI","first_path_2","first_path2_IMI","first_path_3","first_path3_IMI","first_path_4","first_path4_IMI","first_quarter_code","first_isolate_1","first_isolate_2","first_isolate_3","first_isolate_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_IMI_series","first_hygiene_1","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_IMI","second_path_2","second_path2_IMI","second_path_3","second_path3_IMI","second_path_4","second_path4_IMI","second_quarter_code","second_isolate_1","second_isolate_2","second_isolate_3","second_isolate_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_IMI_series","second_hygiene_1","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_IMI","third_path_2","third_path2_IMI","third_path_3","third_path3_IMI","third_path_4","third_path4_IMI","third_quarter_code","third_isolate_1","third_isolate_2","third_isolate_3","third_isolate_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_IMI_series","third_hygiene_1","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_IMI","fourth_path_2","fourth_path2_IMI","fourth_path_3","fourth_path3_IMI","fourth_path_4","fourth_path4_IMI","fourth_quarter_code","fourth_isolate_1","fourth_isolate_2","fourth_isolate_3","fourth_isolate_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_IMI_series","fourth_hygiene_1","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID","first_scc_200k","second_scc_200k","third_scc_200k","fourth_scc_200k"
"63","flavia_vonTrapp","RH","1.6.2020","first","vonTrapp",20,"cns","yes2","","","","","","",2,"VT020","","","","","","","","no","","yes","NA","NA","NA","NA","NA",110000,"","","flavia_vonTrapp_RH","2.12.2020","second","vonTrapp",21,"cns","yes2","","","","","","",2,"VT052","","","","","","","","no","","yes","NA","NA","NA","NA","NA",67000,"","","flavia_vonTrapp_RH","3.10.2020","third","vonTrapp",19,"cns","yes2","","","","","","",2,"VT085","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","flavia_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flavia_vonTrapp_RH_fourth","no","no","no",NA
"64","gift379_Paddlebridge","LF","1.17.2020","first","Paddlebridge",30,"cns","yes2","","","","","","",2,"PB023","","","","","","","","no","","yes","NA","NA","NA","NA","NA",210000,"","","gift379_Paddlebridge_LF","2.21.2020","second","Paddlebridge",28,"cns","yes1","","","","","","",1,"PB054","","","","","","","","no","","yes","NA","NA","NA","NA","NA",150000,"","","gift379_Paddlebridge_LF","3.20.2020","third","Paddlebridge",28,"cns","yes2","","","","","","",2,"PB091","","","","","","","","no","","yes","NA","NA","NA","NA","NA",130000,"","","gift379_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gift379_Paddlebridge_LF_fourth","yes","no","no",NA
"65","gift379_Paddlebridge","RF","1.17.2020","first","Paddlebridge",30,"cns","yes2","","","","","","",2,"PB024","","","","","","","","no","","yes","NA","NA","NA","NA","NA",190000,"","","gift379_Paddlebridge_RF","2.21.2020","second","Paddlebridge",28,"cns","yes2","","","","","","",2,"PB055","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"","","gift379_Paddlebridge_RF","3.20.2020","third","Paddlebridge",28,"cns","yes1","","","","","","",1,"PB092","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"","","gift379_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gift379_Paddlebridge_RF_fourth","no","no","no",NA
"66","gloria_vonTrapp","LF","1.6.2020","first","vonTrapp",2,"cns","yes2","cns","other18","","","","",2,"VT001","VT002","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",85000,"","","gloria_vonTrapp_LF","2.12.2020","second","vonTrapp",5,"cns","yes2","cns","other18","","","","",2,"VT037","VT038","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",80000,"","","gloria_vonTrapp_LF","3.10.2020","third","vonTrapp",5,"cns","yes2","","","","","","",2,"VT068","","","","","","","","no","","yes","NA","NA","NA","NA","NA",67000,"","","gloria_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gloria_vonTrapp_LF_fourth","no","no","no",NA
"67","gloria_vonTrapp","RF","1.6.2020","first","vonTrapp",2,"cns","yes2","","","","","","",2,"VT003","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2e+05,"","","gloria_vonTrapp_RF","2.12.2020","second","vonTrapp",5,"cns","yes2","cns","other18","","","","",2,"VT039","VT040","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",69000,"","","gloria_vonTrapp_RF","3.10.2020","third","vonTrapp",5,"cns","yes2","","","","","","",2,"VT071","","","","","","","","no","","yes","NA","NA","NA","NA","NA",67000,"","","gloria_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gloria_vonTrapp_RF_fourth","yes","no","no",NA
"68","goldie_Swallowdale","LF","12.13.2019","first","Swallowdale",15,"cns","yes2","","","","","","",2,"SW029","","","","","","","","no","","yes","NA","NA","NA","NA","NA",157000,"","","goldie_Swallowdale_LF","1.22.2020","second","Swallowdale",6,"cns","yes2","","","","","","",2,"SW060","","","","","","","","no","","yes","NA","NA","NA","NA","NA",45000,"","","goldie_Swallowdale_LF","2.28.2020","third","Swallowdale",33,"cns","yes2","","","","","","",2,"SW129","","","","","","","","no","","yes","NA","NA","NA","NA","NA",59000,"","","goldie_Swallowdale_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goldie_Swallowdale_LF_fourth","no","no","no",NA
"69","goody_OughtaBe","LF","1.3.2020","first","OughtaBe",9,"cns","yes2","","","","","","",2,"OB008","","","","","","","","no","","yes","NA","NA","NA","NA","NA",540000,"","","goody_OughtaBe_LF","2.14.2020","second","OughtaBe",9,"cns","yes2","","","","","","",2,"OB063","","","","","","","","no","","yes","NA","NA","NA","NA","NA",580000,"","","goody_OughtaBe_LF","3.12.2020","third","OughtaBe",10,"cns","yes27","cns","yes27","","","","",27,"OB126","OB127","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",3e+05,"","","goody_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goody_OughtaBe_LF_fourth","yes","yes","yes",NA
"70","goody_OughtaBe","LH","1.3.2020","first","OughtaBe",9,"cns","yes2","cns","other35","","","","",35,"OB006","OB007","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",3e+05,"","","goody_OughtaBe_LH","2.14.2020","second","OughtaBe",9,"cns","yes2","","","","","","",2,"OB062","","","","","","","","no","","yes","NA","NA","NA","NA","NA",520000,"","","goody_OughtaBe_LH","3.12.2020","third","OughtaBe",10,"cns","yes2","","","","","","",2,"OB125","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1e+05,"","","goody_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goody_OughtaBe_LH_fourth","yes","yes","no",NA
"71","guana362_Paddlebridge","LH","1.17.2020","first","Paddlebridge",25,"cns","yes2","","","","","","",2,"PB017","","","","","","","","no","","yes","NA","NA","NA","NA","NA",80000,"","","guana362_Paddlebridge_LH","2.21.2020","second","Paddlebridge",26,"cns","yes2","","","","","","",2,"PB051","","","","","","","","no","","yes","NA","NA","NA","NA","NA",130000,"","","guana362_Paddlebridge_LH","3.20.2020","third","Paddlebridge",27,"cns","yes2","","","","","","",2,"PB090","","","","","","","","no","","yes","NA","NA","NA","NA","NA",12000,"","","guana362_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guana362_Paddlebridge_LH_fourth","no","no","no",NA
"72","hawthorn_Butterworks","RH","1.2.2020","first","Butterworks",14,"cns","yes2","","","","","","",2,"BW015","","","","","","","","no","","yes","NA","NA","NA","NA","NA",99000,"","","hawthorn_Butterworks_RH","2.4.2020","second","Butterworks",16,"cns","yes2","","","","","","",2,"BW085","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","hawthorn_Butterworks_RH","3.3.2020","third","Butterworks",16,"cns","yes1","","","","","","",1,"BW133","","","","","","","","no","","yes","NA","NA","NA","NA","NA",43000,"","","hawthorn_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hawthorn_Butterworks_RH_fourth","no","no","no",NA
"73","honey_OughtaBe","RF","1.3.2020","first","OughtaBe",31,"sa","yes2","","","","","","",2,"OB040","","","","","","","","no","","yes","NA","NA","NA","NA","NA",380000,"","","honey_OughtaBe_RF","2.14.2020","second","OughtaBe",29,"sa","yes2","","","","","","",2,"OB096","","","","","","","","no","","yes","NA","NA","NA","NA","NA",360000,"","","honey_OughtaBe_RF","3.12.2020","third","OughtaBe",29,"sa","yes2","sa","other18","","","","",2,"OB156","OB157","","","","","","","no","","yes","NA","NA","NA","NA","NA",97000,"","","honey_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"honey_OughtaBe_RF_fourth","yes","yes","no",NA
"74","irene_vonTrapp","LF","1.6.2020","first","vonTrapp",22,"cns","yes2","","","","","","",2,"VT022","","","","","","","","no","","yes","NA","NA","NA","NA","NA",29000,"","","irene_vonTrapp_LF","2.12.2020","second","vonTrapp",20,"cns","yes2","","","","","","",2,"VT050","","","","","","","","no","","yes","NA","NA","NA","NA","NA",50000,"","","irene_vonTrapp_LF","3.10.2020","third","vonTrapp",24,"cns","yes2","","","","","","",2,"VT092","","","","","","","","no","","yes","NA","NA","NA","NA","NA",69000,"","","irene_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"irene_vonTrapp_LF_fourth","no","no","no",NA
"75","jersey_OughtaBe","LF","1.3.2020","first","OughtaBe",15,"sa","yes2","","","","","","",2,"OB019","","","","","","","","no","","yes","NA","NA","NA","NA","NA",610000,"","","jersey_OughtaBe_LF","2.14.2020","second","OughtaBe",16,"sa","yes2","","","","","","",2,"OB074","","","","","","","","no","","yes","NA","NA","NA","NA","NA",670000,"","","jersey_OughtaBe_LF","3.12.2020","third","OughtaBe",8,"sa","yes2","","","","","","",2,"OB121","","","","","","","","no","","yes","NA","NA","NA","NA","NA",84000,"","","jersey_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jersey_OughtaBe_LF_fourth","yes","yes","no",NA
"76","jitterbug_Lynd","RH","12.19.2019","first","Lynd",11,"cns","yes2","","","","","","",2,"LF014","","","","","","","","no","","yes","NA","NA","NA","NA","NA",40000,"","","jitterbug_Lynd_RH","1.30.2020","second","Lynd",21,"cns","yes2","","","","","","",2,"LF075","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","jitterbug_Lynd_RH","3.5.2020","third","Lynd",1,"cns","yes1","","","","","","",1,"LF090","","","","","","","","no","","yes","NA","NA","NA","NA","NA",170000,"","","jitterbug_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jitterbug_Lynd_RH_fourth","no","no","no",NA
"77","kandykorn_OughtaBe","LF","1.3.2020","first","OughtaBe",16,"cns","yes1","","","","","","",1,"OB022","","","","","","","","no","","yes","NA","NA","NA","NA","NA",43000,"","","kandykorn_OughtaBe_LF","2.14.2020","second","OughtaBe",14,"cns","yes2","","","","","","",2,"OB071","","","","","","","","no","","yes","NA","NA","NA","NA","NA",110000,"","","kandykorn_OughtaBe_LF","3.12.2020","third","OughtaBe",16,"cns","yes2","","","","","","",2,"OB134","","","","","","","","no","","yes","NA","NA","NA","NA","NA",29000,"","","kandykorn_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kandykorn_OughtaBe_LF_fourth","no","no","no",NA
"78","karla_OughtaBe","LH","1.3.2020","first","OughtaBe",19,"strep","yes27","cns","yes27","","","","",27,"OB024","OB025","","","","","","","yes","","yes","NA","NA","NA","NA","NA",130000,"","","karla_OughtaBe_LH","2.14.2020","second","OughtaBe",18,"cns","yes27","cns","yes27","","","","",27,"OB078","OB079","","","","","","","yes","","yes","NA","NA","NA","NA","NA",310000,"","","karla_OughtaBe_LH","3.12.2020","third","OughtaBe",20,"cns","yes27","cns","yes27","","","","",27,"OB141","OB142","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",70000,"","","karla_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"karla_OughtaBe_LH_fourth","no","yes","no",NA
"79","karla_OughtaBe","RH","1.3.2020","first","OughtaBe",19,"cns","yes2","cns","other18","","","","",2,"OB026","OB027","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",570000,"","","karla_OughtaBe_RH","2.14.2020","second","OughtaBe",18,"strep","yes27","cns","yes27","","","","",27,"OB080","OB081","","","","","","","yes","","yes","NA","NA","NA","NA","NA",110000,"","","karla_OughtaBe_RH","3.12.2020","third","OughtaBe",20,"cns","yes27","strep","yes27","","","","",27,"OB143","OB144","","","","","","","yes","","yes","NA","NA","NA","NA","NA",29000,"","","karla_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"karla_OughtaBe_RH_fourth","yes","no","no",NA
"80","katie_OughtaBe","LH","1.3.2020","first","OughtaBe",35,"cns","yes2","","","","","","",2,"OB051","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"","","katie_OughtaBe_LH","2.14.2020","second","OughtaBe",35,"cns","yes2","","","","","","",2,"OB102","","","","","","","","no","","yes","NA","NA","NA","NA","NA",190000,"","","katie_OughtaBe_LH","3.12.2020","third","OughtaBe",35,"cns","yes2","","","","","","",2,"OB167","","","","","","","","","","yes","NA","NA","NA","NA","NA",110000,"","","katie_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"katie_OughtaBe_LH_fourth","no","no","no",NA
"81","khakibeige_Lynd","LF","12.19.2019","first","Lynd",30,"cns","yes2","","","","","","",2,"LF036","","","","","","","","no","","yes","NA","NA","NA","NA","NA",33000,"","","khakibeige_Lynd_LF","1.30.2020","second","Lynd",35,"cns","yes1","","","","","","",1,"LF087","","","","","","","","no","","yes","NA","NA","NA","NA","NA",48000,"","","khakibeige_Lynd_LF","3.5.2020","third","Lynd",31,"cns","yes2","","","","","","",2,"LF123","","","","","","","","no","","yes","NA","NA","NA","NA","NA",54000,"","","khakibeige_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"khakibeige_Lynd_LF_fourth","no","no","no",NA
"82","kit_OughtaBe","LH","1.3.2020","first","OughtaBe",2,"cns","yes2","","","","","","",2,"OB002","","","","","","","","no","","yes","NA","NA","NA","NA","NA",290000,"","","kit_OughtaBe_LH","2.14.2020","second","OughtaBe",3,"cns","yes2","","","","","","",2,"OB059","","","","","","","","no","","yes","NA","NA","NA","NA","NA",320000,"","","kit_OughtaBe_LH","3.12.2020","third","OughtaBe",5,"cns","yes2","cns","other18","","","","",2,"OB112","OB168","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",120000,"","","kit_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kit_OughtaBe_LH_fourth","yes","yes","no",NA
"83","klondike_Lynd","RF","12.19.2019","first","Lynd",5,"cns","yes2","","","","","","",2,"LF006","","","","","","","","no","","yes","NA","NA","NA","NA","NA",90000,"","","klondike_Lynd_RF","1.30.2020","second","Lynd",5,"cns","yes2","cns","other18","","","","",2,"LF051","LF052","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",83000,"","","klondike_Lynd_RF","3.5.2020","third","Lynd",9,"cns","yes2","","","","","","",2,"LF100","","","","","","","","no","","yes","NA","NA","NA","NA","NA",230000,"","","klondike_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"klondike_Lynd_RF_fourth","no","no","yes",NA
"84","korny_OughtaBe","LH","1.3.2020","first","OughtaBe",10,"cns","yes27","strep","yes27","","","","",27,"OB009","OB010","","","","","","","yes","","yes","NA","NA","NA","NA","NA",120000,"","","korny_OughtaBe_LH","2.14.2020","second","OughtaBe",11,"strep","yes27","cns","yes27","","","","",27,"OB064","OB065","","","","","","","yes","","yes","NA","NA","NA","NA","NA",180000,"","","korny_OughtaBe_LH","3.12.2020","third","OughtaBe",6,"cns","yes27","strep","yes27","","","","",27,"OB113","OB114","","","","","","","yes","","yes","NA","NA","NA","NA","NA",20000,"","","korny_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"korny_OughtaBe_LH_fourth","no","no","no",NA
"85","kowabunga_Lynd","LF","12.19.2019","first","Lynd",13,"cns","yes2","","","","","","",2,"LF016","","","","","","","","no","","yes","NA","NA","NA","NA","NA",15000,"","","kowabunga_Lynd_LF","1.30.2020","second","Lynd",14,"cns","yes2","","","","","","",2,"LF063","","","","","","","","no","","yes","NA","NA","NA","NA","NA",74000,"","","kowabunga_Lynd_LF","3.5.2020","third","Lynd",5,"cns","yes2","","","","","","",2,"LF095","","","","","","","","no","","yes","NA","NA","NA","NA","NA",230000,"","","kowabunga_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kowabunga_Lynd_LF_fourth","no","no","yes",NA
"86","kowabunga_Lynd","RF","12.19.2019","first","Lynd",13,"cns","yes2","","","","","","",2,"LF017","","","","","","","","no","","yes","NA","NA","NA","NA","NA",55000,"","","kowabunga_Lynd_RF","1.30.2020","second","Lynd",14,"cns","yes2","","","","","","",2,"LF064","","","","","","","","no","","yes","NA","NA","NA","NA","NA",420000,"","","kowabunga_Lynd_RF","3.5.2020","third","Lynd",5,"cns","yes2","","","","","","",2,"LF097","","","","","","","","no","","yes","NA","NA","NA","NA","NA",160000,"","","kowabunga_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kowabunga_Lynd_RF_fourth","no","yes","no",NA
"87","krone_Lynd","LF","12.19.2019","first","Lynd",27,"cns","yes2","","","","","","",2,"LF032","","","","","","","","no","","yes","NA","NA","NA","NA","NA",52000,"","","krone_Lynd_LF","1.30.2020","second","Lynd",18,"cns","yes1","","","","","","",1,"LF069","","","","","","","","no","","yes","NA","NA","NA","NA","NA",88000,"","","krone_Lynd_LF","3.5.2020","third","Lynd",15,"cns","yes2","","","","","","",2,"LF107","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","krone_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"krone_Lynd_LF_fourth","no","no","no",NA
"88","krone_Lynd","RF","12.19.2019","first","Lynd",27,"cns","yes2","","","","","","",2,"LF034","","","","","","","","no","","yes","NA","NA","NA","NA","NA",51000,"","","krone_Lynd_RF","1.30.2020","second","Lynd",18,"cns","yes1","","","","","","",1,"LF071","","","","","","","","no","","yes","NA","NA","NA","NA","NA",89000,"","","krone_Lynd_RF","3.5.2020","third","Lynd",15,"cns","yes2","","","","","","",2,"LF109","","","","","","","","no","","yes","NA","NA","NA","NA","NA",130000,"","","krone_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"krone_Lynd_RF_fourth","no","no","no",NA
"89","krone_Lynd","RH","12.19.2019","first","Lynd",27,"cns","yes2","","","","","","",2,"LF033","","","","","","","","no","","yes","NA","NA","NA","NA","NA",71000,"","","krone_Lynd_RH","1.30.2020","second","Lynd",18,"cns","yes2","","","","","","",2,"LF070","","","","","","","","no","","yes","NA","NA","NA","NA","NA",160000,"","","krone_Lynd_RH","3.5.2020","third","Lynd",15,"cns","yes2","","","","","","",2,"LF108","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"","","krone_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"krone_Lynd_RH_fourth","no","no","no",NA
"90","kyra35_Paddlebridge","RH","1.17.2020","first","Paddlebridge",8,"cns","yes2","cns","other18","","","","",2,"PB002","PB003","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",210000,"","","kyra35_Paddlebridge_RH","2.21.2020","second","Paddlebridge",10,"cns","yes2","","","","","","",2,"PB032","","","","","","","","no","","yes","NA","NA","NA","NA","NA",79000,"","","kyra35_Paddlebridge_RH","3.20.2020","third","Paddlebridge",14,"cns","yes2","","","","","","",2,"PB070","","","","","","","","no","","yes","NA","NA","NA","NA","NA",72000,"","","kyra35_Paddlebridge_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kyra35_Paddlebridge_RH_fourth","yes","no","no",NA
"91","ladyfinger_Lynd","RH","12.19.2019","first","Lynd",18,"cns","yes2","","","","","","",2,"LF024","","","","","","","","no","","yes","NA","NA","NA","NA","NA",68000,"","","ladyfinger_Lynd_RH","1.30.2020","second","Lynd",9,"cns","yes2","","","","","","",2,"LF058","","","","","","","","no","","yes","NA","NA","NA","NA","NA",82000,"","","ladyfinger_Lynd_RH","3.5.2020","third","Lynd",26,"cns","yes2","","","","","","",2,"LF119","","","","","","","","no","","yes","NA","NA","NA","NA","NA",81000,"","","ladyfinger_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ladyfinger_Lynd_RH_fourth","no","no","no",NA
"92","leopard_vonTrapp","LH","1.6.2020","first","vonTrapp",4,"sa","yes2","","","","","","",2,"VT005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",680000,"","","leopard_vonTrapp_LH","2.12.2020","second","vonTrapp",2,"sa","yes2","sa","other18","","","","",2,"VT032","VT033","","","","","","","no","","yes","NA","NA","NA","NA","NA",650000,"","","leopard_vonTrapp_LH","3.10.2020","third","vonTrapp",3,"sa","yes2","","","","","","",2,"VT065","","","","","","","","no","","yes","NA","NA","NA","NA","NA",170000,"","","leopard_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leopard_vonTrapp_LH_fourth","yes","yes","no",NA
"93","licorice_Lynd","RH","12.19.2019","first","Lynd",10,"cns","yes2","","","","","","",2,"LF012","","","","","","","","no","","yes","NA","NA","NA","NA","NA",63000,"","","licorice_Lynd_RH","1.30.2020","second","Lynd",30,"cns","yes2","","","","","","",2,"LF081","","","","","","","","no","","yes","NA","NA","NA","NA","NA",70000,"","","licorice_Lynd_RH","3.5.2020","third","Lynd",14,"cns","yes2","","","","","","",2,"LF105","","","","","","","","no","","yes","NA","NA","NA","NA","NA",73000,"","","licorice_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"licorice_Lynd_RH_fourth","no","no","no",NA
"94","life_Lynd","LF","12.19.2019","first","Lynd",3,"cns","yes2","","","","","","",2,"LF003","","","","","","","","no","","yes","NA","NA","NA","NA","NA",37000,"","","life_Lynd_LF","1.30.2020","second","Lynd",6,"cns","yes2","","","","","","",2,"LF054","","","","","","","","no","","yes","NA","NA","NA","NA","NA",27000,"","","life_Lynd_LF","3.5.2020","third","Lynd",23,"cns","yes2","","","","","","",2,"LF115","","","","","","","","no","","yes","NA","NA","NA","NA","NA",74000,"","","life_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"life_Lynd_LF_fourth","no","no","no",NA
