date,visit,farm,order,cow_id,quarter,path_1,path1_IMI,path_2,path2_IMI,path_3,path3_IMI,path_4,path4_IMI,quarter_code,isolate_1,isolate_2,isolate_3,isolate_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,IMI_series,hygiene_1,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment,uniqueID,path,scc_div_100k,ls
3.19.2020,third,Glennview,31,192,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,192_LH_third,Negative,0.18,0.526068812
1.3.2020,first,OughtaBe,11,racer,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,racer_LF_first,Negative,0.18,0.526068812
1.17.2020,first,Paddlebridge,8,kyra35,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,kyra35_RF_first,Negative,0.18,0.526068812
1.17.2020,first,Paddlebridge,17,likely30,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,likely30_RH_first,Negative,0.18,0.526068812
2.21.2020,second,Paddlebridge,27,scrapie278,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,scrapie278_LF_second,Negative,0.18,0.526068812
2.26.2020,third,BJ,8,741,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,741_RF_third,Negative,0.18,0.526068812
2.26.2020,third,BJ,15,693,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,693_RF_third,Negative,0.18,0.526068812
2.26.2020,third,BJ,30,765,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,765_RH_third,Negative,0.18,0.526068812
1.30.2020,second,Lynd,21,jitterbug,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,jitterbug_LH_second,Negative,0.18,0.526068812
1.30.2020,second,Lynd,35,khakibeige,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,khakibeige_RH_second,Negative,0.18,0.526068812
3.5.2020,third,Lynd,7,kodiak,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,kodiak_RH_third,Negative,0.18,0.526068812
3.5.2020,third,Lynd,9,klondike,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,18000,,,klondike_RH_third,Negative,0.18,0.526068812
1.2.2020,first,Butterworks,8,wildcucumber,LH,cns,yes2,,,,,,,2,BW010,,,,,,,,no,,yes,NA,NA,NA,NA,NA,19000,,,wildcucumber_LH_first,CNS,0.19,0.604071324
3.12.2020,third,OughtaBe,33,tiktoe,LH,cns,yes2,,,,,,,2,OB160,,,,,,,,no,,yes,NA,NA,NA,NA,NA,19000,,,tiktoe_LH_third,CNS,0.19,0.604071324
2.17.2020,third,Choiniere,14,12,LH,corynebac,yes2,,,,,,,2,CF152,,,,,,,,no,,yes,NA,NA,NA,NA,NA,19000,,,12_LH_third,Corynebacterium_spp,0.19,0.604071324
2.19.2020,second,Glennview,28,128,LH,corynebac,yes2,,,,,,,2,GV087,,,,,,,,no,,yes,NA,NA,NA,NA,NA,19000,,,128_LH_second,Corynebacterium_spp,0.19,0.604071324
2.4.2020,second,Butterworks,14,joy,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,joy_RF_second,Negative,0.19,0.604071324
2.4.2020,second,Butterworks,22,aurora,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,aurora_RF_second,Negative,0.19,0.604071324
3.3.2020,third,Butterworks,16,hawthorn,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,hawthorn_RF_third,Negative,0.19,0.604071324
3.3.2020,third,Butterworks,19,marjoram,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,marjoram_RF_third,Negative,0.19,0.604071324
1.22.2020,second,Swallowdale,19,dorian,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,dorian_RF_second,Negative,0.19,0.604071324
2.28.2020,third,Swallowdale,15,deedee,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,deedee_RF_third,Negative,0.19,0.604071324
2.28.2020,third,Swallowdale,18,shelly,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,shelly_LH_third,Negative,0.19,0.604071324
12.12.2019,first,StonyPond,3,margo,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,margo_RH_first,Negative,0.19,0.604071324
2.17.2020,third,Choiniere,7,40,RF,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,40_RF_third,Negative,0.19,0.604071324
3.16.2020,fourth,Choiniere,5,57,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,57_LF_fourth,Negative,0.19,0.604071324
3.19.2020,third,Glennview,15,128,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,128_RF_third,Negative,0.19,0.604071324
3.19.2020,third,Glennview,19,185,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,185_LF_third,Negative,0.19,0.604071324
2.14.2020,second,OughtaBe,17,mschar,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,mschar_RF_second,Negative,0.19,0.604071324
2.14.2020,second,OughtaBe,26,whinnie,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,whinnie_RF_second,Negative,0.19,0.604071324
1.17.2020,first,Paddlebridge,8,kyra35,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,kyra35_LF_first,Negative,0.19,0.604071324
1.17.2020,first,Paddlebridge,10,annabelle27,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,annabelle27_RH_first,Negative,0.19,0.604071324
1.17.2020,first,Paddlebridge,34,simply314,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,simply314_LF_first,Negative,0.19,0.604071324
3.20.2020,third,Paddlebridge,31,simply314,RF,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,simply314_RF_third,Negative,0.19,0.604071324
1.29.2020,second,BJ,25,745,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,745_LH_second,Negative,0.19,0.604071324
1.29.2020,second,BJ,25,745,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,745_RF_second,Negative,0.19,0.604071324
1.6.2020,first,vonTrapp,16,tilly,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,tilly_LH_first,Negative,0.19,0.604071324
2.12.2020,second,vonTrapp,12,vicki,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,vicki_LF_second,Negative,0.19,0.604071324
2.12.2020,second,vonTrapp,19,lassandra,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,lassandra_RH_second,Negative,0.19,0.604071324
3.5.2020,third,Lynd,30,atlantic,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,19000,,,atlantic_LF_third,Negative,0.19,0.604071324
3.12.2020,third,OughtaBe,7,grape,RH,cns,yes2,,,,,,,2,OB119,,,,,,,,no,,yes,NA,NA,NA,NA,NA,20000,,,grape_RH_third,CNS,0.2,0.678071905
3.12.2020,third,OughtaBe,14,peonie,RF,cns,yes2,,,,,,,2,OB132,,,,,,,,no,,yes,NA,NA,NA,NA,NA,20000,,,peonie_RF_third,CNS,0.2,0.678071905
3.12.2020,third,OughtaBe,33,tiktoe,LF,cns,yes2,,,,,,,2,OB161,,,,,,,,no,,yes,NA,NA,NA,NA,NA,20000,,,tiktoe_LF_third,CNS,0.2,0.678071905
12.19.2019,first,Lynd,12,lilac,RH,cns,yes2,,,,,,,2,LF015,,,,,,,,no,,yes,NA,NA,NA,NA,NA,20000,,,lilac_RH_first,CNS,0.2,0.678071905
1.2.2020,first,Butterworks,9,blackberry,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,blackberry_LF_first,Negative,0.2,0.678071905
3.3.2020,third,Butterworks,12,snowball,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,snowball_LF_third,Negative,0.2,0.678071905
12.13.2019,first,Swallowdale,35,maisie,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,maisie_LF_first,Negative,0.2,0.678071905
1.22.2020,second,Swallowdale,18,marta,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,marta_RH_second,Negative,0.2,0.678071905
2.28.2020,third,Swallowdale,23,flossy,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,flossy_LF_third,Negative,0.2,0.678071905
12.12.2019,first,StonyPond,20,peggie,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,peggy_LF_first,Negative,0.2,0.678071905
1.10.2020,second,StonyPond,29,genie,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,genie_LH_second,Negative,0.2,0.678071905
12.11.2019,first,Choiniere,18,17,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,17_RF_first,Negative,0.2,0.678071905
1.21.2020,second,Choiniere,6,54,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,54_RF_second,Negative,0.2,0.678071905
2.17.2020,third,Choiniere,23,8,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,8_RH_third,Negative,0.2,0.678071905
3.16.2020,fourth,Choiniere,29,9,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,9_LH_fourth,Negative,0.2,0.678071905
3.16.2020,fourth,Choiniere,36,56,LH,,,,,,,,,3,,,,,,,,yes,,,,NA,NA,NA,NA,NA,20000,,,56_LH_fourth,Negative,0.2,0.678071905
1.3.2020,first,OughtaBe,20,jenny,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,jenny_LF_first,Negative,0.2,0.678071905
1.3.2020,first,OughtaBe,33,peacock,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,peacock_RH_first,Negative,0.2,0.678071905
2.21.2020,second,Paddlebridge,31,simply314,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,simply314_LF_second,Negative,0.2,0.678071905
3.20.2020,third,Paddlebridge,24,shiela375,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,shiela375_RF_third,Negative,0.2,0.678071905
3.20.2020,third,Paddlebridge,26,shania291,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,shania291_LH_third,Negative,0.2,0.678071905
12.17.2019,first,BJ,34,748,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,748_RH_first,Negative,0.2,0.678071905
1.29.2020,second,BJ,33,755,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,755_LH_second,Negative,0.2,0.678071905
2.26.2020,third,BJ,25,745,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,745_RF_third,Negative,0.2,0.678071905
2.26.2020,third,BJ,29,664,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,664_LF_third,Negative,0.2,0.678071905
3.10.2020,third,vonTrapp,24,irene,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,irene_RF_third,Negative,0.2,0.678071905
1.30.2020,second,Lynd,18,krone,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,krone_LH_second,Negative,0.2,0.678071905
3.5.2020,third,Lynd,22,lovage,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,20000,,,lovage_RH_third,Negative,0.2,0.678071905
1.30.2020,second,Lynd,28,lilac,RH,cns,yes2,,,,,,,2,LF079,,,,,,,,no,,yes,NA,NA,NA,NA,NA,21000,,,lilac_RH_second,CNS,0.21,0.748461233
1.2.2020,first,Butterworks,17,nazareth,RH,corynebac,yes2,,,,,,,2,BW023,,,,,,,,no,,yes,NA,NA,NA,NA,NA,21000,,,nazareth_RH_first,Corynebacterium_spp,0.21,0.748461233
12.11.2019,first,Choiniere,1,8,RF,corynebac,yes2,,,,,,,2,CF001,,,,,,,,no,,yes,NA,NA,NA,NA,NA,21000,,,8_RF_first,Corynebacterium_spp,0.21,0.748461233
1.2.2020,first,Butterworks,20,love,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,love_LF_first,Negative,0.21,0.748461233
2.4.2020,second,Butterworks,8,happiness,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,happiness_RH_second,Negative,0.21,0.748461233
2.4.2020,second,Butterworks,9,wildcucumber,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,wildcucumber_RF_second,Negative,0.21,0.748461233
3.3.2020,third,Butterworks,6,happiness,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,happiness_RH_third,Negative,0.21,0.748461233
12.13.2019,first,Swallowdale,21,pasta,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,pasta_LH_first,Negative,0.21,0.748461233
1.22.2020,second,Swallowdale,7,paige,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,paige_RF_second,Negative,0.21,0.748461233
12.12.2019,first,StonyPond,6,peaches,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,peaches_LF_first,Negative,0.21,0.748461233
12.12.2019,first,StonyPond,6,peaches,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,peaches_RF_first,Negative,0.21,0.748461233
12.12.2019,first,StonyPond,9,lucinda,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,lucinda_RF_first,Negative,0.21,0.748461233
12.12.2019,first,StonyPond,11,robin,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,robin_RH_first,Negative,0.21,0.748461233
12.12.2019,first,StonyPond,15,alaska,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,alaska_RF_first,Negative,0.21,0.748461233
12.12.2019,first,StonyPond,16,indigo,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,indigo_LH_first,Negative,0.21,0.748461233
1.10.2020,second,StonyPond,16,alaska,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,alaska_RH_second,Negative,0.21,0.748461233
12.11.2019,first,Choiniere,24,74,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,74_RH_first,Negative,0.21,0.748461233
3.16.2020,fourth,Choiniere,9,12,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,12_LH_fourth,Negative,0.21,0.748461233
1.14.2020,first,Glennview,20,93,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,93_LF_first,Negative,0.21,0.748461233
2.19.2020,second,Glennview,2,84,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,84_LH_second,Negative,0.21,0.748461233
2.19.2020,second,Glennview,10,200,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,200_LH_second,Negative,0.21,0.748461233
2.19.2020,second,Glennview,28,128,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,128_LF_second,Negative,0.21,0.748461233
3.19.2020,third,Glennview,20,203,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,203_LH_third,Negative,0.21,0.748461233
1.3.2020,first,OughtaBe,18,butterfly,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,butterfly_RH_first,Negative,0.21,0.748461233
2.14.2020,second,OughtaBe,26,whinnie,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,whinnie_LF_second,Negative,0.21,0.748461233
1.29.2020,second,BJ,15,731,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,731_RH_second,Negative,0.21,0.748461233
1.6.2020,first,vonTrapp,16,tilly,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,tilly_LF_first,Negative,0.21,0.748461233
2.12.2020,second,vonTrapp,29,indie,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,indie_LF_second,Negative,0.21,0.748461233
1.30.2020,second,Lynd,3,lovage,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,lovage_LH_second,Negative,0.21,0.748461233
1.30.2020,second,Lynd,24,darla,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,darla_RF_second,Negative,0.21,0.748461233
1.30.2020,second,Lynd,33,martina,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,martina_LF_second,Negative,0.21,0.748461233
3.5.2020,third,Lynd,26,ladyfinger,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,ladyfinger_LH_third,Negative,0.21,0.748461233
3.5.2020,third,Lynd,27,luxurytax,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,21000,,,luxurytax_RF_third,Negative,0.21,0.748461233
1.14.2020,first,Glennview,33,79,RF,cns,yes1,,,,,,,1,GV046,,,,,,,,,,yes,NA,NA,NA,NA,NA,22000,,,79_RF_first,CNS,0.22,0.815575429
3.12.2020,third,OughtaBe,32,penny,LF,cns,yes1,,,,,,,1,OB159,,,,,,,,no,,yes,NA,NA,NA,NA,NA,22000,,,penny_LF_third,CNS,0.22,0.815575429
1.14.2020,first,Glennview,35,205,RH,cns,yes2,,,,,,,2,GV048,,,,,,,,no,,yes,NA,NA,NA,NA,NA,22000,,,205_RH_first,CNS,0.22,0.815575429
1.2.2020,first,Butterworks,9,blackberry,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,blackberry_RF_first,Negative,0.22,0.815575429
2.4.2020,second,Butterworks,18,marjoram,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,marjoram_RF_second,Negative,0.22,0.815575429
2.4.2020,second,Butterworks,33,applecore,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,applecore_LF_second,Negative,0.22,0.815575429
12.13.2019,first,Swallowdale,6,denise,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,denise_RH_first,Negative,0.22,0.815575429
12.13.2019,first,Swallowdale,25,zap,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,zap_LF_first,Negative,0.22,0.815575429
2.28.2020,third,Swallowdale,19,ferris,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,ferris_LF_third,Negative,0.22,0.815575429
12.12.2019,first,StonyPond,3,margo,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,margo_RF_first,Negative,0.22,0.815575429
12.12.2019,first,StonyPond,11,robin,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,robin_LH_first,Negative,0.22,0.815575429
12.12.2019,first,StonyPond,27,daryl,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,daryl_LF_first,Negative,0.22,0.815575429
1.10.2020,second,StonyPond,17,sally,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,sally_LH_second,Negative,0.22,0.815575429
1.10.2020,second,StonyPond,24,octavia,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,octavia_RF_second,Negative,0.22,0.815575429
2.17.2020,third,Choiniere,23,8,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,8_LH_third,Negative,0.22,0.815575429
3.16.2020,fourth,Choiniere,34,4,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,4_LH_fourth,Negative,0.22,0.815575429
3.19.2020,third,Glennview,33,114,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,114_LF_third,Negative,0.22,0.815575429
1.3.2020,first,OughtaBe,26,whinnie,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,whinnie_RF_first,Negative,0.22,0.815575429
2.21.2020,second,Paddlebridge,6,kwikmix36,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,kwikmix36_LH_second,Negative,0.22,0.815575429
2.21.2020,second,Paddlebridge,10,kyra35,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,kyra35_RF_second,Negative,0.22,0.815575429
3.20.2020,third,Paddlebridge,17,ferrari28,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,ferrari28_LF_third,Negative,0.22,0.815575429
1.29.2020,second,BJ,4,758,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,758_LH_second,Negative,0.22,0.815575429
1.29.2020,second,BJ,20,701,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,701_RH_second,Negative,0.22,0.815575429
1.29.2020,second,BJ,21,744,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,744_LH_second,Negative,0.22,0.815575429
1.29.2020,second,BJ,28,708,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,708_LH_second,Negative,0.22,0.815575429
2.26.2020,third,BJ,10,670,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,670_LF_third,Negative,0.22,0.815575429
2.26.2020,third,BJ,10,670,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,670_RF_third,Negative,0.22,0.815575429
2.26.2020,third,BJ,19,675,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,675_RH_third,Negative,0.22,0.815575429
2.26.2020,third,BJ,25,745,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,745_LH_third,Negative,0.22,0.815575429
2.26.2020,third,BJ,34,685,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,685_RF_third,Negative,0.22,0.815575429
3.5.2020,third,Lynd,34,fresno,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,22000,,,fresno_LF_third,Negative,0.22,0.815575429
1.29.2020,second,BJ,11,739,LH,cns,yes2,,,,,,,2,BJ040,,,,,,,,no,,yes,NA,NA,NA,NA,NA,23000,,,739_LH_second,CNS,0.23,0.879705766
1.21.2020,second,Choiniere,35,35,LF,corynebac,yes2,,,,,,,2,CF132,,,,,,,,no,,yes,NA,NA,NA,NA,NA,23000,,,35_LF_second,Corynebacterium_spp,0.23,0.879705766
2.4.2020,second,Butterworks,9,wildcucumber,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,wildcucumber_LF_second,Negative,0.23,0.879705766
2.4.2020,second,Butterworks,15,mustard,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,mustard_LF_second,Negative,0.23,0.879705766
3.3.2020,third,Butterworks,27,eva,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,eva_LF_third,Negative,0.23,0.879705766
12.13.2019,first,Swallowdale,6,denise,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,denise_LF_first,Negative,0.23,0.879705766
1.22.2020,second,Swallowdale,7,paige,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,paige_LF_second,Negative,0.23,0.879705766
1.22.2020,second,Swallowdale,16,shelly,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,shelly_RF_second,Negative,0.23,0.879705766
1.22.2020,second,Swallowdale,36,deedee,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,deedee_LH_second,Negative,0.23,0.879705766
1.21.2020,second,Choiniere,21,27,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,27_LF_second,Negative,0.23,0.879705766
1.21.2020,second,Choiniere,22,48,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,48_RH_second,Negative,0.23,0.879705766
2.17.2020,third,Choiniere,30,27,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,27_LF_third,Negative,0.23,0.879705766
2.14.2020,second,OughtaBe,20,butterfly,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,butterfly_LF_second,Negative,0.23,0.879705766
3.12.2020,third,OughtaBe,23,gold,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,gold_LH_third,Negative,0.23,0.879705766
2.21.2020,second,Paddlebridge,20,vida6,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,vida6_RH_second,Negative,0.23,0.879705766
3.20.2020,third,Paddlebridge,9,kwikmix36,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,kwikmix36_LH_third,Negative,0.23,0.879705766
3.20.2020,third,Paddlebridge,29,swallow377,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,swallow377_RH_third,Negative,0.23,0.879705766
1.29.2020,second,BJ,8,719,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,719_LF_second,Negative,0.23,0.879705766
1.29.2020,second,BJ,21,744,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,744_RF_second,Negative,0.23,0.879705766
2.26.2020,third,BJ,6,585,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,585_RH_third,Negative,0.23,0.879705766
2.26.2020,third,BJ,25,745,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,745_LF_third,Negative,0.23,0.879705766
1.6.2020,first,vonTrapp,9,clara,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,clara_LH_first,Negative,0.23,0.879705766
1.6.2020,first,vonTrapp,26,indie,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,23000,,,indie_LH_first,Negative,0.23,0.879705766
