"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_imi","first_path_2","first_path2_imi","first_path_3","first_path3_imi","first_path_4","first_path4_imi","first_quarter_code","first_isolate_1","first_path_1_maldi_final_id","first_fix_1","first_isolate_2","first_path_2_maldi_final_id","first_fix_2","first_isolate_3","first_path_3_maldi_final_id","first_fix_3","first_isolate_4","first_path_4_maldi_final_id","first_fix_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_imi_series","first_hygiene_scorer_1","first_hygiene_1","first_hygiene_scorer_2","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_imi","second_path_2","second_path2_imi","second_path_3","second_path3_imi","second_path_4","second_path4_imi","second_quarter_code","second_isolate_1","second_path_1_maldi_final_id","second_fix_1","second_isolate_2","second_path_2_maldi_final_id","second_fix_2","second_isolate_3","second_path_3_maldi_final_id","second_fix_3","second_isolate_4","second_path_4_maldi_final_id","second_fix_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_imi_series","second_hygiene_scorer_1","second_hygiene_1","second_hygiene_scorer_2","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_imi","third_path_2","third_path2_imi","third_path_3","third_path3_imi","third_path_4","third_path4_imi","third_quarter_code","third_isolate_1","third_path_1_maldi_final_id","third_fix_1","third_isolate_2","third_path_2_maldi_final_id","third_fix_2","third_isolate_3","third_path_3_maldi_final_id","third_fix_3","third_isolate_4","third_path_4_maldi_final_id","third_fix_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_imi_series","third_hygiene_scorer_1","third_hygiene_1","third_hygiene_scorer_2","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_imi","fourth_path_2","fourth_path2_imi","fourth_path_3","fourth_path3_imi","fourth_path_4","fourth_path4_imi","fourth_quarter_code","fourth_isolate_1","fourth_path_1_maldi_final_id","fourth_fix_1","fourth_isolate_2","fourth_path_2_maldi_final_id","fourth_fix_2","fourth_isolate_3","fourth_path_3_maldi_final_id","fourth_fix_3","fourth_isolate_4","fourth_path_4_maldi_final_id","fourth_fix_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_imi_series","fourth_hygiene_scorer_1","fourth_hygiene_1","fourth_hygiene_scorer_2","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"765","freida_vonTrapp","LF","1.6.2020","first","vonTrapp",17,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"8000","","","freida_vonTrapp_LF","2.12.2020","second","vonTrapp",18,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"11000","","","freida_vonTrapp_LF","3.10.2020","third","vonTrapp",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"11000","","","freida_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"freida_vonTrapp_LF_fourth"
"766","freida_vonTrapp","LH","1.6.2020","first","vonTrapp",17,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"6000","","","freida_vonTrapp_LH","2.12.2020","second","vonTrapp",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"11000","","","freida_vonTrapp_LH","3.10.2020","third","vonTrapp",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"10000","","","freida_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"freida_vonTrapp_LH_fourth"
"767","freida_vonTrapp","RF","1.6.2020","first","vonTrapp",17,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"4000","","","freida_vonTrapp_RF","2.12.2020","second","vonTrapp",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"5000","","","freida_vonTrapp_RF","3.10.2020","third","vonTrapp",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"6000","","","freida_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"freida_vonTrapp_RF_fourth"
"768","freida_vonTrapp","RH","1.6.2020","first","vonTrapp",17,"","","","","","","","",16,"","","","","","","","","","",NA,NA,"","yes","","","","","","j",3,"c",3,NA,NA,NA,"not analyzed","","","freida_vonTrapp_RH","2.12.2020","second","vonTrapp",18,"","","","","","","","",16,"","","","","","","","","","",NA,NA,"","yes","","","","","","j",3,"c",3,NA,NA,NA,"not analyzed","","","freida_vonTrapp_RH","3.10.2020","third","vonTrapp",18,"","","","","","","","",16,"","","","","","","","","","",NA,NA,"","yes","","","","","","j",3,"c",4,NA,NA,NA,"not analyzed","","","freida_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"freida_vonTrapp_RH_fourth"
"769","Fresno_Lynd","LF","12.19.2019","first","Lynd",24,"","","","","","","","",19,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"6000","","","Fresno_Lynd_LF","1.30.2020","second","Lynd",36,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"6000","","","Fresno_Lynd_LF","3.5.2020","third","Lynd",34,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"22000","","","Fresno_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fresno_Lynd_LF_fourth"
"770","Fresno_Lynd","LH","12.19.2019","first","Lynd",24,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"7000","","","Fresno_Lynd_LH","1.30.2020","second","Lynd",36,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"6000","","","Fresno_Lynd_LH","3.5.2020","third","Lynd",34,"","","","","","","","",4,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"13000","","","Fresno_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fresno_Lynd_LH_fourth"
"771","Fresno_Lynd","RF","12.19.2019","first","Lynd",24,"","","","","","","","",4,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"6000","","","Fresno_Lynd_RF","1.30.2020","second","Lynd",36,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"4000","","","Fresno_Lynd_RF","3.5.2020","third","Lynd",34,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"14000","","","Fresno_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fresno_Lynd_RF_fourth"
"772","Fresno_Lynd","RH","12.19.2019","first","Lynd",24,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"8000","","","Fresno_Lynd_RH","1.30.2020","second","Lynd",36,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"5000","","","Fresno_Lynd_RH","3.5.2020","third","Lynd",34,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"13000","","","Fresno_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fresno_Lynd_RH_fourth"
"773","Gabrielle_Butterworks","LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3.2020","third","Butterworks",31,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",4,"c",3,NA,NA,NA,"0","","","Gabrielle_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabrielle_Butterworks_LF_fourth"
"774","Gabrielle_Butterworks","LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3.2020","third","Butterworks",31,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",4,"c",3,NA,NA,NA,"11000","","","Gabrielle_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabrielle_Butterworks_LH_fourth"
"775","Gabrielle_Butterworks","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3.2020","third","Butterworks",31,"?","yes2","","","","","","",2,"BW154","NO ID","","","","","","","","",NA,NA,"","","","","no","","yes","n",4,"c",3,NA,NA,NA,"8000","","","Gabrielle_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabrielle_Butterworks_RF_fourth"
"776","Gabrielle_Butterworks","RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3.2020","third","Butterworks",31,"","","","","","","","",4,"","","","","","","","","","",NA,NA,"","","","","","","","n",4,"c",3,NA,NA,NA,"36000","","","Gabrielle_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabrielle_Butterworks_RH_fourth"
"777","genie_StonyPond","LF","12.12.2019","first","StonyPond",28,"","","","","","","","",20,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"16000","","","genie_StonyPond_LF","1.10.2020","second","StonyPond",29,"","","","","","","","",7,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"12000","","","genie_StonyPond_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genie_StonyPond_LF_fourth"
"778","genie_StonyPond","LH","12.12.2019","first","StonyPond",28,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"34000","","","genie_StonyPond_LH","1.10.2020","second","StonyPond",29,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"20000","","","genie_StonyPond_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genie_StonyPond_LH_fourth"
"779","genie_StonyPond","RF","12.12.2019","first","StonyPond",28,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"84000","","","genie_StonyPond_RF","1.10.2020","second","StonyPond",29,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"62000","","","genie_StonyPond_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genie_StonyPond_RF_fourth"
"780","genie_StonyPond","RH","12.12.2019","first","StonyPond",28,"","","","","","","","",10,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"39000","","","genie_StonyPond_RH","1.10.2020","second","StonyPond",29,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"16000","","","genie_StonyPond_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genie_StonyPond_RH_fourth"
"781","Germ1140_Paddlebridge","LF","1.17.2020","first","Paddlebridge",4,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"yes","","","","","","","j",3,"c",3,NA,NA,NA,"1400000","","","Germ1140_Paddlebridge_LF","2.21.2020","second","Paddlebridge",1,"","","","","","","","",16,"","","","","","","","","","",NA,NA,"","yes","","","","","","m",3,"c",2,NA,NA,NA,"Not analyzed","","","Germ1140_Paddlebridge_LF","3.20.2020","third","Paddlebridge",1,"","","","","","","","",16,"","","","","","","","","","",NA,NA,"","yes","","","","","","j",1,"c",1,NA,NA,NA,"Not analyzed","","","Germ1140_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germ1140_Paddlebridge_LF_fourth"
"782","Germ1140_Paddlebridge","LH","1.17.2020","first","Paddlebridge",4,"","","","","","","","",14,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"3000","","","Germ1140_Paddlebridge_LH","2.21.2020","second","Paddlebridge",1,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",3,"c",2,NA,NA,NA,"2000","","","Germ1140_Paddlebridge_LH","3.20.2020","third","Paddlebridge",1,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"56000","","","Germ1140_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germ1140_Paddlebridge_LH_fourth"
"783","Germ1140_Paddlebridge","RF","1.17.2020","first","Paddlebridge",4,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"6000","","","Germ1140_Paddlebridge_RF","2.21.2020","second","Paddlebridge",1,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",3,"c",2,NA,NA,NA,"8000","","","Germ1140_Paddlebridge_RF","3.20.2020","third","Paddlebridge",1,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"4000","","","Germ1140_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germ1140_Paddlebridge_RF_fourth"
"784","Germ1140_Paddlebridge","RH","1.17.2020","first","Paddlebridge",4,"CNS","yes2","","","","","","",2,"PB001","","","","","","","","","",NA,NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"150000","","","Germ1140_Paddlebridge_RH","2.21.2020","second","Paddlebridge",1,"","","","","","","","",10,"","","","","","","","","","",NA,NA,"","","","","","","","m",3,"c",2,NA,NA,NA,"67000","","","Germ1140_Paddlebridge_RH","3.20.2020","third","Paddlebridge",1,"CNS","yes2","","","","","","",2,"PB062","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"46000","","","Germ1140_Paddlebridge_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germ1140_Paddlebridge_RH_fourth"
"785","Gif9_Paddlebridge","LF","1.17.2020","first","Paddlebridge",16,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"64000","","","Gif9_Paddlebridge_LF","2.21.2020","second","Paddlebridge",14,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"5000","","","Gif9_Paddlebridge_LF","3.20.2020","third","Paddlebridge",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"4000","","","Gif9_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gif9_Paddlebridge_LF_fourth"
"786","Gif9_Paddlebridge","LH","1.17.2020","first","Paddlebridge",16,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"40000","","","Gif9_Paddlebridge_LH","2.21.2020","second","Paddlebridge",14,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"5000","","","Gif9_Paddlebridge_LH","3.20.2020","third","Paddlebridge",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"6000","","","Gif9_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gif9_Paddlebridge_LH_fourth"
"787","Gif9_Paddlebridge","RF","1.17.2020","first","Paddlebridge",16,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"75000","","","Gif9_Paddlebridge_RF","2.21.2020","second","Paddlebridge",14,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"4000","","","Gif9_Paddlebridge_RF","3.20.2020","third","Paddlebridge",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"5000","","","Gif9_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gif9_Paddlebridge_RF_fourth"
"788","Gif9_Paddlebridge","RH","1.17.2020","first","Paddlebridge",16,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"62000","","","Gif9_Paddlebridge_RH","2.21.2020","second","Paddlebridge",14,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"3000","","","Gif9_Paddlebridge_RH","3.20.2020","third","Paddlebridge",18,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"4000","","","Gif9_Paddlebridge_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gif9_Paddlebridge_RH_fourth"
"789","Gift379_Paddlebridge","LF","1.17.2020","first","Paddlebridge",30,"CNS","yes2","","","","","","",2,"PB023","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"210000","","","Gift379_Paddlebridge_LF","2.21.2020","second","Paddlebridge",28,"CNS","yes1","","","","","","",1,"PB054","","","","","","","","","",NA,NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,"150000","","","Gift379_Paddlebridge_LF","3.20.2020","third","Paddlebridge",28,"CNS","yes2","","","","","","",2,"PB091","Staphylococcus chromogenes","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"130000","","","Gift379_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gift379_Paddlebridge_LF_fourth"
"790","Gift379_Paddlebridge","LH","1.17.2020","first","Paddlebridge",30,"","","","","","","","",8,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"9000","yes","","Gift379_Paddlebridge_LH","2.21.2020","second","Paddlebridge",28,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","m",1,"c",1,NA,NA,NA,"9000","","","Gift379_Paddlebridge_LH","3.20.2020","third","Paddlebridge",28,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"0","","","Gift379_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gift379_Paddlebridge_LH_fourth"
